1box,1sub,2box,2sub,3box,3sub,4box,4sub,prob,prob_t
0000,0000,0000,0000,0000,0000,ebe7,ebf5,8000000,14
0000,0000,0000,0000,0000,0000,ebf8,fae6,10000000,15
0000,0000,0000,0000,0000,0000,faea,faf8,20000000,16
0000,0000,0000,0000,0000,0000,fafb,fafb,80000000,17
0000,0000,0000,0000,0000,0000,fafe,fbfa,0,18
0000,0000,0000,0000,0000,0000,ebf4,ebe6,6000000,13
0000,0000,0000,0000,0000,0000,ebe7,ebf5,c000000,14
0000,0000,0000,0000,0000,0000,ebf8,fae6,18000000,15
0000,0000,0000,0000,0000,0000,faea,faf8,30000000,16
0000,0000,0000,0000,0000,0000,fafb,fafb,c0000000,17
0000,0000,0000,0000,0000,0000,fafe,fbfa,80000000,18
0000,0000,0000,0000,0000,0000,ee44,cfc0,40000,e
0000,0000,0000,0000,0000,0000,ee54,cfc2,80000,f
0000,0000,0000,0000,0000,0000,cfc9,fe45,100000,10
0000,0000,0000,0000,0000,0000,fe4b,ded9,200000,11
0000,0000,0000,0000,0000,0000,dedf,ff5b,400000,12
0000,0000,0000,0000,0000,0000,ee74,cfe2,200000,10
0000,0000,0000,0000,0000,0000,cfe9,fe65,400000,11
0000,0000,0000,0000,0000,0000,fe6b,def9,800000,12
0000,0000,0000,0000,0000,0000,deff,ff7b,1000000,13
0000,0000,0000,0000,0000,0000,ee84,edc0,400000,11
0000,0000,0000,0000,0000,0000,eeb4,ede2,1000000,12
0000,0000,0000,0000,0000,0000,ede9,fea5,2000000,13
0000,0000,0000,0000,0000,0000,feab,fcf9,4000000,14
0000,0000,0000,0000,0000,0000,fcff,ffbb,8000000,15
0000,0000,0000,0000,0000,0000,eee4,efe0,2000000,13
0000,0000,0000,0000,0000,0000,eef4,efe2,c000000,14
0000,0000,0000,0000,0000,0000,efe9,fee5,18000000,15
0000,0000,0000,0000,0000,0000,feeb,fef9,30000000,16
0000,0000,0000,0000,0000,0000,feff,fffb,60000000,17
0000,0000,0000,0000,0000,0000,ef44,cfc4,180000,f
0000,0000,0000,0000,0000,0000,cfc5,ef45,300000,10
0000,0000,0000,0000,0000,0000,ef47,cfd5,c00000,11
0000,0000,0000,0000,0000,0000,cfd8,fe46,1800000,12
0000,0000,0000,0000,0000,0000,fe4a,ded8,3000000,13
0000,0000,0000,0000,0000,0000,dedb,fe5b,c000000,14
0000,0000,0000,0000,0000,0000,fe5e,dfda,18000000,15
0000,0000,0000,0000,0000,0000,ef54,cfc6,300000,10
0000,0000,0000,0000,0000,0000,cfc7,ef55,600000,11
0000,0000,0000,0000,0000,0000,ef58,dec6,c00000,12
0000,0000,0000,0000,0000,0000,deca,fe58,1800000,13
0000,0000,0000,0000,0000,0000,fe5b,dedb,6000000,14
0000,0000,0000,0000,0000,0000,dede,ff5a,c000000,15
0000,0000,0000,0000,0000,0000,ef74,cfe6,c00000,11
0000,0000,0000,0000,0000,0000,cfe7,ef75,1800000,12
0000,0000,0000,0000,0000,0000,ef78,dee6,3000000,13
0000,0000,0000,0000,0000,0000,deea,fe78,6000000,14
0000,0000,0000,0000,0000,0000,fe7b,defb,18000000,15
0000,0000,0000,0000,0000,0000,defe,ff7a,30000000,16
0000,0000,0000,0000,0000,0000,ef84,edc4,1800000,12
0000,0000,0000,0000,0000,0000,edc5,ef85,3000000,13
0000,0000,0000,0000,0000,0000,ef87,edd5,c000000,14
0000,0000,0000,0000,0000,0000,edd8,fe86,18000000,15
0000,0000,0000,0000,0000,0000,fe8a,fcd8,30000000,16
0000,0000,0000,0000,0000,0000,fcdb,fe9b,c0000000,17
0000,0000,0000,0000,0000,0000,fe9e,fdda,80000000,18
0000,0000,0000,0000,0000,0000,efb4,ede6,6000000,13
0000,0000,0000,0000,0000,0000,ede7,efb5,c000000,14
0000,0000,0000,0000,0000,0000,efb8,fce6,18000000,15
0000,0000,0000,0000,0000,0000,fcea,feb8,30000000,16
0000,0000,0000,0000,0000,0000,febb,fcfb,c0000000,17
0000,0000,0000,0000,0000,0000,fcfe,ffba,80000000,18
0000,0000,0000,0000,0000,0000,efe4,efe4,c000000,14
0000,0000,0000,0000,0000,0000,efe5,efe5,18000000,15
0000,0000,0000,0000,0000,0000,efe7,eff5,60000000,16
0000,0000,0000,0000,0000,0000,eff8,fee6,c0000000,17
0000,0000,0000,0000,0000,0000,feea,fef8,80000000,18
0000,0000,0000,0000,0000,0000,fefb,fefb,0,19
0000,0000,0000,0000,0000,0000,fefe,fffa,0,1a
0000,0000,0000,0000,0000,0000,eff4,efe6,48000000,15
0000,0000,0000,0000,0000,0000,efe7,eff5,90000000,16
0000,0000,0000,0000,0000,0000,eff8,fee6,20000000,17
0000,0000,0000,0000,0000,0000,feea,fef8,40000000,18
0000,0000,0000,0000,0000,0000,fefb,fefb,0,19
0000,0000,0000,0000,0000,0000,fefe,fffa,0,1a
0000,0000,0000,0000,0000,0000,f444,8f88,3000,a
0000,0000,0000,0000,0000,0000,8f85,e545,6000,b
0000,0000,0000,0000,0000,0000,e547,8f95,18000,c
0000,0000,0000,0000,0000,0000,8f98,f446,30000,d
0000,0000,0000,0000,0000,0000,f44a,9e98,60000,e
0000,0000,0000,0000,0000,0000,9e9b,f45b,180000,f
0000,0000,0000,0000,0000,0000,f45e,9f9a,300000,10
0000,0000,0000,0000,0000,0000,f454,8f8a,6000,b
0000,0000,0000,0000,0000,0000,8f85,e545,c000,c
0000,0000,0000,0000,0000,0000,e547,8f95,30000,d
0000,0000,0000,0000,0000,0000,8f98,f446,60000,e
0000,0000,0000,0000,0000,0000,f44a,9e98,c0000,f
0000,0000,0000,0000,0000,0000,9e9b,f45b,300000,10
0000,0000,0000,0000,0000,0000,f45e,9f9a,600000,11
0000,0000,0000,0000,0000,0000,f474,8faa,18000,c
0000,0000,0000,0000,0000,0000,8fa5,e565,30000,d
0000,0000,0000,0000,0000,0000,e567,8fb5,c0000,e
0000,0000,0000,0000,0000,0000,8fb8,f466,180000,f
0000,0000,0000,0000,0000,0000,f46a,9eb8,300000,10
0000,0000,0000,0000,0000,0000,9ebb,f47b,c00000,11
0000,0000,0000,0000,0000,0000,f47e,9fba,1800000,12
0000,0000,0000,0000,0000,0000,f484,ad88,30000,d
0000,0000,0000,0000,0000,0000,ad85,e585,60000,e
0000,0000,0000,0000,0000,0000,e587,ad95,180000,f
0000,0000,0000,0000,0000,0000,ad98,f486,300000,10
0000,0000,0000,0000,0000,0000,f48a,bc98,600000,11
0000,0000,0000,0000,0000,0000,bc9b,f49b,1800000,12
0000,0000,0000,0000,0000,0000,f49e,bd9a,3000000,13
0000,0000,0000,0000,0000,0000,f4b4,adaa,c0000,e
0000,0000,0000,0000,0000,0000,ada5,e5a5,180000,f
0000,0000,0000,0000,0000,0000,e5a7,adb5,600000,10
0000,0000,0000,0000,0000,0000,adb8,f4a6,c00000,11
0000,0000,0000,0000,0000,0000,f4aa,bcb8,1800000,12
0000,0000,0000,0000,0000,0000,bcbb,f4bb,6000000,13
0000,0000,0000,0000,0000,0000,f4be,bdba,c000000,14
0000,0000,0000,0000,0000,0000,f4e4,afa8,180000,f
0000,0000,0000,0000,0000,0000,afa5,e5e5,300000,10
0000,0000,0000,0000,0000,0000,e5e7,afb5,c00000,11
0000,0000,0000,0000,0000,0000,afb8,f4e6,1800000,12
0000,0000,0000,0000,0000,0000,f4ea,beb8,3000000,13
0000,0000,0000,0000,0000,0000,bebb,f4fb,c000000,14
0000,0000,0000,0000,0000,0000,f4fe,bfba,18000000,15
0000,0000,0000,0000,0000,0000,f4f4,afaa,900000,10
0000,0000,0000,0000,0000,0000,afa5,e5e5,1200000,11
0000,0000,0000,0000,0000,0000,e5e7,afb5,4800000,12
0000,0000,0000,0000,0000,0000,afb8,f4e6,9000000,13
0000,0000,0000,0000,0000,0000,f4ea,beb8,12000000,14
0000,0000,0000,0000,0000,0000,bebb,f4fb,48000000,15
0000,0000,0000,0000,0000,0000,f4fe,bfba,90000000,16
0000,0000,0000,0000,0000,0000,f544,8f8c,6000,b
0000,0000,0000,0000,0000,0000,8f85,e545,c000,c
0000,0000,0000,0000,0000,0000,e547,8f95,30000,d
0000,0000,0000,0000,0000,0000,8f98,f446,60000,e
0000,0000,0000,0000,0000,0000,f44a,9e98,c0000,f
0000,0000,0000,0000,0000,0000,9e9b,f45b,300000,10
0000,0000,0000,0000,0000,0000,f45e,9f9a,600000,11
0000,0000,0000,0000,0000,0000,f554,8f8e,c000,c
0000,0000,0000,0000,0000,0000,8f8a,f454,18000,d
0000,0000,0000,0000,0000,0000,f45b,9e9b,30000,e
0000,0000,0000,0000,0000,0000,9e9e,f55a,60000,f
0000,0000,0000,0000,0000,0000,f574,8fae,30000,d
0000,0000,0000,0000,0000,0000,8faa,f474,60000,e
0000,0000,0000,0000,0000,0000,f47b,9ebb,c0000,f
0000,0000,0000,0000,0000,0000,9ebe,f57a,180000,10
0000,0000,0000,0000,0000,0000,f584,ad8c,60000,e
0000,0000,0000,0000,0000,0000,ad85,e585,c0000,f
0000,0000,0000,0000,0000,0000,e587,ad95,300000,10
0000,0000,0000,0000,0000,0000,ad98,f486,600000,11
0000,0000,0000,0000,0000,0000,f48a,bc98,c00000,12
0000,0000,0000,0000,0000,0000,bc9b,f49b,3000000,13
0000,0000,0000,0000,0000,0000,f49e,bd9a,6000000,14
0000,0000,0000,0000,0000,0000,f5b4,adae,180000,f
0000,0000,0000,0000,0000,0000,adaa,f4b4,300000,10
0000,0000,0000,0000,0000,0000,f4bb,bcbb,600000,11
0000,0000,0000,0000,0000,0000,bcbe,f5ba,c00000,12
0000,0000,0000,0000,0000,0000,f5e4,afac,300000,10
0000,0000,0000,0000,0000,0000,afa5,e5e5,600000,11
0000,0000,0000,0000,0000,0000,e5e7,afb5,1800000,12
0000,0000,0000,0000,0000,0000,afb8,f4e6,3000000,13
0000,0000,0000,0000,0000,0000,f4ea,beb8,6000000,14
0000,0000,0000,0000,0000,0000,bebb,f4fb,18000000,15
0000,0000,0000,0000,0000,0000,f4fe,bfba,30000000,16
0000,0000,0000,0000,0000,0000,f5f4,afae,1200000,11
0000,0000,0000,0000,0000,0000,afaa,f4f4,2400000,12
0000,0000,0000,0000,0000,0000,f4fb,bebb,4800000,13
0000,0000,0000,0000,0000,0000,bebe,f5fa,9000000,14
0000,0000,0000,0000,0000,0000,f744,8fcc,18000,c
0000,0000,0000,0000,0000,0000,8fc5,e745,30000,d
0000,0000,0000,0000,0000,0000,e747,8fd5,c0000,e
0000,0000,0000,0000,0000,0000,8fd8,f646,180000,f
0000,0000,0000,0000,0000,0000,f64a,9ed8,300000,10
0000,0000,0000,0000,0000,0000,9edb,f65b,c00000,11
0000,0000,0000,0000,0000,0000,f65e,9fda,1800000,12
0000,0000,0000,0000,0000,0000,f754,8fce,30000,d
0000,0000,0000,0000,0000,0000,8fca,f654,60000,e
0000,0000,0000,0000,0000,0000,f65b,9edb,c0000,f
0000,0000,0000,0000,0000,0000,9ede,f75a,180000,10
0000,0000,0000,0000,0000,0000,f774,8fee,c0000,e
0000,0000,0000,0000,0000,0000,8fea,f674,180000,f
0000,0000,0000,0000,0000,0000,f67b,9efb,300000,10
0000,0000,0000,0000,0000,0000,9efe,f77a,600000,11
0000,0000,0000,0000,0000,0000,f784,adcc,180000,f
0000,0000,0000,0000,0000,0000,adc5,e785,300000,10
0000,0000,0000,0000,0000,0000,e787,add5,c00000,11
0000,0000,0000,0000,0000,0000,add8,f686,1800000,12
0000,0000,0000,0000,0000,0000,f68a,bcd8,3000000,13
0000,0000,0000,0000,0000,0000,bcdb,f69b,c000000,14
0000,0000,0000,0000,0000,0000,f69e,bdda,18000000,15
0000,0000,0000,0000,0000,0000,f7b4,adee,600000,10
0000,0000,0000,0000,0000,0000,adea,f6b4,c00000,11
0000,0000,0000,0000,0000,0000,f6bb,bcfb,1800000,12
0000,0000,0000,0000,0000,0000,bcfe,f7ba,3000000,13
0000,0000,0000,0000,0000,0000,f7e4,afec,c00000,11
0000,0000,0000,0000,0000,0000,afe5,e7e5,1800000,12
0000,0000,0000,0000,0000,0000,e7e7,aff5,6000000,13
0000,0000,0000,0000,0000,0000,aff8,f6e6,c000000,14
0000,0000,0000,0000,0000,0000,f6ea,bef8,18000000,15
0000,0000,0000,0000,0000,0000,befb,f6fb,60000000,16
0000,0000,0000,0000,0000,0000,f6fe,bffa,c0000000,17
0000,0000,0000,0000,0000,0000,f7f4,afee,4800000,12
0000,0000,0000,0000,0000,0000,afea,f6f4,9000000,13
0000,0000,0000,0000,0000,0000,f6fb,befb,12000000,14
0000,0000,0000,0000,0000,0000,befe,f7fa,24000000,15
0000,0000,0000,0000,0000,0000,f844,cb88,30000,d
0000,0000,0000,0000,0000,0000,cb85,e945,60000,e
0000,0000,0000,0000,0000,0000,e947,cb95,180000,f
0000,0000,0000,0000,0000,0000,cb98,f846,300000,10
0000,0000,0000,0000,0000,0000,f84a,da98,600000,11
0000,0000,0000,0000,0000,0000,da9b,f85b,1800000,12
0000,0000,0000,0000,0000,0000,f85e,db9a,3000000,13
0000,0000,0000,0000,0000,0000,f854,cb8a,60000,e
0000,0000,0000,0000,0000,0000,cb85,e945,c0000,f
0000,0000,0000,0000,0000,0000,e947,cb95,300000,10
0000,0000,0000,0000,0000,0000,cb98,f846,600000,11
0000,0000,0000,0000,0000,0000,f84a,da98,c00000,12
0000,0000,0000,0000,0000,0000,da9b,f85b,3000000,13
0000,0000,0000,0000,0000,0000,f85e,db9a,6000000,14
0000,0000,0000,0000,0000,0000,f874,cbaa,180000,f
0000,0000,0000,0000,0000,0000,cba5,e965,300000,10
0000,0000,0000,0000,0000,0000,e967,cbb5,c00000,11
0000,0000,0000,0000,0000,0000,cbb8,f866,1800000,12
0000,0000,0000,0000,0000,0000,f86a,dab8,3000000,13
0000,0000,0000,0000,0000,0000,dabb,f87b,c000000,14
0000,0000,0000,0000,0000,0000,f87e,dbba,18000000,15
0000,0000,0000,0000,0000,0000,f884,e988,300000,10
0000,0000,0000,0000,0000,0000,e985,e985,600000,11
0000,0000,0000,0000,0000,0000,e987,e995,1800000,12
0000,0000,0000,0000,0000,0000,e998,f886,3000000,13
0000,0000,0000,0000,0000,0000,f88a,f898,6000000,14
0000,0000,0000,0000,0000,0000,f89b,f89b,18000000,15
0000,0000,0000,0000,0000,0000,f89e,f99a,30000000,16
0000,0000,0000,0000,0000,0000,f8b4,e9aa,c00000,11
0000,0000,0000,0000,0000,0000,e9a5,e9a5,1800000,12
0000,0000,0000,0000,0000,0000,e9a7,e9b5,6000000,13
0000,0000,0000,0000,0000,0000,e9b8,f8a6,c000000,14
0000,0000,0000,0000,0000,0000,f8aa,f8b8,18000000,15
0000,0000,0000,0000,0000,0000,f8bb,f8bb,60000000,16
0000,0000,0000,0000,0000,0000,f8be,f9ba,c0000000,17
0000,0000,0000,0000,0000,0000,f8e4,eba8,1800000,12
0000,0000,0000,0000,0000,0000,eba5,e9e5,3000000,13
0000,0000,0000,0000,0000,0000,e9e7,ebb5,c000000,14
0000,0000,0000,0000,0000,0000,ebb8,f8e6,18000000,15
0000,0000,0000,0000,0000,0000,f8ea,fab8,30000000,16
0000,0000,0000,0000,0000,0000,fabb,f8fb,c0000000,17
0000,0000,0000,0000,0000,0000,f8fe,fbba,80000000,18
0000,0000,0000,0000,0000,0000,f8f4,ebaa,9000000,13
0000,0000,0000,0000,0000,0000,eba5,e9e5,12000000,14
0000,0000,0000,0000,0000,0000,e9e7,ebb5,48000000,15
0000,0000,0000,0000,0000,0000,ebb8,f8e6,90000000,16
0000,0000,0000,0000,0000,0000,f8ea,fab8,20000000,17
0000,0000,0000,0000,0000,0000,fabb,f8fb,80000000,18
0000,0000,0000,0000,0000,0000,f8fe,fbba,0,19
0000,0000,0000,0000,0000,0000,fb44,cbcc,c0000,e
0000,0000,0000,0000,0000,0000,cbc5,eb45,180000,f
0000,0000,0000,0000,0000,0000,eb47,cbd5,600000,10
0000,0000,0000,0000,0000,0000,cbd8,fa46,c00000,11
0000,0000,0000,0000,0000,0000,fa4a,dad8,1800000,12
0000,0000,0000,0000,0000,0000,dadb,fa5b,6000000,13
0000,0000,0000,0000,0000,0000,fa5e,dbda,c000000,14
0000,0000,0000,0000,0000,0000,fb54,cbce,180000,f
0000,0000,0000,0000,0000,0000,cbca,fa54,300000,10
0000,0000,0000,0000,0000,0000,fa5b,dadb,600000,11
0000,0000,0000,0000,0000,0000,dade,fb5a,c00000,12
0000,0000,0000,0000,0000,0000,fb74,cbee,600000,10
0000,0000,0000,0000,0000,0000,cbea,fa74,c00000,11
0000,0000,0000,0000,0000,0000,fa7b,dafb,1800000,12
0000,0000,0000,0000,0000,0000,dafe,fb7a,3000000,13
0000,0000,0000,0000,0000,0000,fb84,e9cc,c00000,11
0000,0000,0000,0000,0000,0000,e9c5,eb85,1800000,12
0000,0000,0000,0000,0000,0000,eb87,e9d5,6000000,13
0000,0000,0000,0000,0000,0000,e9d8,fa86,c000000,14
0000,0000,0000,0000,0000,0000,fa8a,f8d8,18000000,15
0000,0000,0000,0000,0000,0000,f8db,fa9b,60000000,16
0000,0000,0000,0000,0000,0000,fa9e,f9da,c0000000,17
0000,0000,0000,0000,0000,0000,fbb4,e9ee,3000000,12
0000,0000,0000,0000,0000,0000,e9ea,fab4,6000000,13
0000,0000,0000,0000,0000,0000,fabb,f8fb,c000000,14
0000,0000,0000,0000,0000,0000,f8fe,fbba,18000000,15
0000,0000,0000,0000,0000,0000,fbe4,ebec,6000000,13
0000,0000,0000,0000,0000,0000,ebe5,ebe5,c000000,14
0000,0000,0000,0000,0000,0000,ebe7,ebf5,30000000,15
0000,0000,0000,0000,0000,0000,ebf8,fae6,60000000,16
0000,0000,0000,0000,0000,0000,faea,faf8,c0000000,17
0000,0000,0000,0000,0000,0000,fafb,fafb,0,18
0000,0000,0000,0000,0000,0000,fafe,fbfa,0,19
0000,0000,0000,0000,0000,0000,fbf4,ebee,24000000,14
0000,0000,0000,0000,0000,0000,ebea,faf4,48000000,15
0000,0000,0000,0000,0000,0000,fafb,fafb,90000000,16
0000,0000,0000,0000,0000,0000,fafe,fbfa,20000000,17
0000,0000,0000,0000,0000,0000,fe44,cfc8,180000,f
0000,0000,0000,0000,0000,0000,cfc5,ef45,300000,10
0000,0000,0000,0000,0000,0000,ef47,cfd5,c00000,11
0000,0000,0000,0000,0000,0000,cfd8,fe46,1800000,12
0000,0000,0000,0000,0000,0000,fe4a,ded8,3000000,13
0000,0000,0000,0000,0000,0000,dedb,fe5b,c000000,14
0000,0000,0000,0000,0000,0000,fe5e,dfda,18000000,15
0000,0000,0000,0000,0000,0000,fe54,cfca,300000,10
0000,0000,0000,0000,0000,0000,cfc5,ef45,600000,11
0000,0000,0000,0000,0000,0000,ef47,cfd5,1800000,12
0000,0000,0000,0000,0000,0000,cfd8,fe46,3000000,13
0000,0000,0000,0000,0000,0000,fe4a,ded8,6000000,14
0000,0000,0000,0000,0000,0000,dedb,fe5b,18000000,15
0000,0000,0000,0000,0000,0000,fe5e,dfda,30000000,16
0000,0000,0000,0000,0000,0000,fe74,cfea,c00000,11
0000,0000,0000,0000,0000,0000,cfe5,ef65,1800000,12
0000,0000,0000,0000,0000,0000,ef67,cff5,6000000,13
0000,0000,0000,0000,0000,0000,cff8,fe66,c000000,14
0000,0000,0000,0000,0000,0000,fe6a,def8,18000000,15
0000,0000,0000,0000,0000,0000,defb,fe7b,60000000,16
0000,0000,0000,0000,0000,0000,fe7e,dffa,c0000000,17
0000,0000,0000,0000,0000,0000,fe84,edc8,1800000,12
0000,0000,0000,0000,0000,0000,edc5,ef85,3000000,13
0000,0000,0000,0000,0000,0000,ef87,edd5,c000000,14
0000,0000,0000,0000,0000,0000,edd8,fe86,18000000,15
0000,0000,0000,0000,0000,0000,fe8a,fcd8,30000000,16
0000,0000,0000,0000,0000,0000,fcdb,fe9b,c0000000,17
0000,0000,0000,0000,0000,0000,fe9e,fdda,80000000,18
0000,0000,0000,0000,0000,0000,feb4,edea,6000000,13
0000,0000,0000,0000,0000,0000,ede5,efa5,c000000,14
0000,0000,0000,0000,0000,0000,efa7,edf5,30000000,15
0000,0000,0000,0000,0000,0000,edf8,fea6,60000000,16
0000,0000,0000,0000,0000,0000,feaa,fcf8,c0000000,17
0000,0000,0000,0000,0000,0000,fcfb,febb,0,18
0000,0000,0000,0000,0000,0000,febe,fdfa,0,19
0000,0000,0000,0000,0000,0000,fee4,efe8,c000000,14
0000,0000,0000,0000,0000,0000,efe5,efe5,18000000,15
0000,0000,0000,0000,0000,0000,efe7,eff5,60000000,16
0000,0000,0000,0000,0000,0000,eff8,fee6,c0000000,17
0000,0000,0000,0000,0000,0000,feea,fef8,80000000,18
0000,0000,0000,0000,0000,0000,fefb,fefb,0,19
0000,0000,0000,0000,0000,0000,fefe,fffa,0,1a
0000,0000,0000,0000,0000,0000,fef4,efea,48000000,15
0000,0000,0000,0000,0000,0000,efe5,efe5,90000000,16
0000,0000,0000,0000,0000,0000,efe7,eff5,40000000,17
0000,0000,0000,0000,0000,0000,eff8,fee6,80000000,18
0000,0000,0000,0000,0000,0000,feea,fef8,0,19
0000,0000,0000,0000,0000,0000,fefb,fefb,0,1a
0000,0000,0000,0000,0000,0000,fefe,fffa,0,1b
0000,0000,0000,0000,0000,0000,ff44,cfcc,900000,10
0000,0000,0000,0000,0000,0000,cfc5,ef45,1200000,11
0000,0000,0000,0000,0000,0000,ef47,cfd5,4800000,12
0000,0000,0000,0000,0000,0000,cfd8,fe46,9000000,13
0000,0000,0000,0000,0000,0000,fe4a,ded8,12000000,14
0000,0000,0000,0000,0000,0000,dedb,fe5b,48000000,15
0000,0000,0000,0000,0000,0000,fe5e,dfda,90000000,16
0000,0000,0000,0000,0000,0000,ff54,cfce,1200000,11
0000,0000,0000,0000,0000,0000,cfca,fe54,2400000,12
0000,0000,0000,0000,0000,0000,fe5b,dedb,4800000,13
0000,0000,0000,0000,0000,0000,dede,ff5a,9000000,14
0000,0000,0000,0000,0000,0000,ff74,cfee,4800000,12
0000,0000,0000,0000,0000,0000,cfea,fe74,9000000,13
0000,0000,0000,0000,0000,0000,fe7b,defb,12000000,14
0000,0000,0000,0000,0000,0000,defe,ff7a,24000000,15
0000,0000,0000,0000,0000,0000,ff84,edcc,9000000,13
0000,0000,0000,0000,0000,0000,edc5,ef85,12000000,14
0000,0000,0000,0000,0000,0000,ef87,edd5,48000000,15
0000,0000,0000,0000,0000,0000,edd8,fe86,90000000,16
0000,0000,0000,0000,0000,0000,fe8a,fcd8,20000000,17
0000,0000,0000,0000,0000,0000,fcdb,fe9b,80000000,18
0000,0000,0000,0000,0000,0000,fe9e,fdda,0,19
0000,0000,0000,0000,0000,0000,ffb4,edee,24000000,14
0000,0000,0000,0000,0000,0000,edea,feb4,48000000,15
0000,0000,0000,0000,0000,0000,febb,fcfb,90000000,16
0000,0000,0000,0000,0000,0000,fcfe,ffba,20000000,17
0000,0000,0000,0000,0000,0000,ffe4,efec,48000000,15
0000,0000,0000,0000,0000,0000,efe5,efe5,90000000,16
0000,0000,0000,0000,0000,0000,efe7,eff5,40000000,17
0000,0000,0000,0000,0000,0000,eff8,fee6,80000000,18
0000,0000,0000,0000,0000,0000,feea,fef8,0,19
0000,0000,0000,0000,0000,0000,fefb,fefb,0,1a
0000,0000,0000,0000,0000,0000,fefe,fffa,0,1b
0000,0000,0000,0000,0000,0000,fff4,efee,b0000000,16
0000,0000,0000,0000,0000,0000,efea,fef4,60000000,17
0000,0000,0000,0000,0000,0000,fefb,fefb,c0000000,18
0000,0000,0000,0000,0000,0000,fefe,fffa,80000000,19
